,PERMNO
22952,89359
22953,89360
22954,89361
22955,89362
22956,89363
22957,89364
22958,89365
22959,89366
22960,89367
22961,89368
22962,89369
22963,89370
22964,89371
22965,89372
22966,89374
22967,89375
22968,89378
22969,89379
22970,89381
22971,89382
22972,89383
22973,89384
22974,89385
22975,89386
22976,89387
22977,89388
22978,89389
22979,89390
22980,89391
22981,89392
22982,89393
22983,89394
22984,89395
22985,89396
22986,89397
22987,89398
22988,89399
22989,89400
22990,89401
22991,89402
22992,89403
22993,89404
22994,89405
22995,89406
22996,89407
22997,89408
22998,89409
22999,89410
23000,89411
23001,89413
23002,89414
23003,89415
23004,89416
23005,89417
23006,89418
23007,89419
23008,89420
23009,89421
23010,89422
23011,89423
23012,89424
23013,89425
23014,89426
23015,89428
23016,89429
23017,89431
23018,89432
23019,89434
23020,89435
23021,89436
23022,89437
23023,89438
23024,89440
23025,89441
23026,89442
23027,89443
23028,89444
23029,89445
23030,89447
23031,89448
23032,89449
23033,89450
23034,89451
23035,89452
23036,89453
23037,89454
23038,89455
23039,89456
23040,89457
23041,89458
23042,89459
23043,89460
23044,89461
23045,89462
23046,89463
23047,89464
23048,89466
23049,89471
23050,89472
23051,89474
23052,89475
23053,89481
23054,89482
23055,89483
23056,89484
23057,89485
23058,89486
23059,89488
23060,89489
23061,89490
23062,89491
23063,89492
23064,89493
23065,89495
23066,89496
23067,89497
23068,89498
23069,89499
23070,89500
23071,89501
23072,89502
23073,89503
23074,89504
23075,89505
23076,89506
23077,89507
23078,89508
23079,89509
23080,89510
23081,89511
23082,89512
23083,89513
23084,89514
23085,89515
23086,89516
23087,89517
23088,89518
23089,89519
23090,89521
23091,89522
23092,89523
23093,89524
23094,89525
23095,89526
23096,89527
23097,89528
23098,89529
23099,89530
23100,89531
23101,89532
23102,89533
23103,89534
23104,89535
23105,89536
23106,89537
23107,89538
23108,89539
23109,89540
23110,89541
23111,89542
23112,89544
23113,89546
23114,89547
23115,89548
23116,89549
23117,89550
23118,89551
23119,89552
23120,89553
23121,89554
23122,89555
23123,89556
23124,89557
23125,89558
23126,89559
23127,89564
23128,89565
23129,89566
23130,89567
23131,89568
23132,89569
23133,89570
23134,89571
23135,89572
23136,89573
23137,89574
23138,89575
23139,89576
23140,89577
23141,89578
23142,89580
23143,89581
23144,89586
23145,89587
23146,89588
23147,89589
23148,89590
23149,89591
23150,89592
23151,89593
23152,89594
23153,89595
23154,89596
23155,89597
23156,89598
23157,89599
23158,89600
23159,89602
23160,89603
23161,89604
23162,89605
23163,89606
23164,89607
23165,89608
23166,89609
23167,89610
23168,89611
23169,89612
23170,89613
23171,89614
23172,89615
23173,89616
23174,89617
23175,89618
23176,89619
23177,89620
23178,89621
23179,89622
23180,89623
23181,89624
23182,89625
23183,89626
23184,89627
23185,89628
23186,89629
23187,89630
23188,89631
23189,89632
23190,89634
23191,89635
23192,89636
23193,89637
23194,89638
23195,89639
23196,89640
23197,89641
23198,89642
23199,89643
23200,89644
23201,89645
23202,89646
23203,89647
23204,89648
23205,89649
23206,89650
23207,89651
23208,89652
23209,89653
23210,89654
23211,89655
23212,89659
23213,89667
23214,89675
23215,89678
23216,89679
23217,89680
23218,89681
23219,89682
23220,89684
23221,89685
23222,89686
23223,89687
23224,89688
23225,89689
23226,89691
23227,89692
23228,89693
23229,89694
23230,89695
23231,89696
23232,89697
23233,89698
23234,89699
23235,89700
23236,89701
23237,89702
23238,89704
23239,89705
23240,89706
23241,89707
23242,89708
23243,89709
23244,89710
23245,89712
23246,89713
23247,89714
23248,89715
23249,89716
23250,89726
23251,89727
23252,89728
23253,89729
23254,89731
23255,89732
23256,89733
23257,89735
23258,89736
23259,89737
23260,89738
23261,89739
23262,89740
23263,89741
23264,89742
23265,89743
23266,89744
23267,89745
23268,89746
23269,89747
23270,89750
23271,89751
23272,89752
23273,89753
23274,89754
23275,89755
23276,89756
23277,89757
23278,89758
23279,89759
23280,89760
23281,89761
23282,89763
23283,89764
23284,89766
23285,89767
23286,89768
23287,89769
23288,89770
23289,89771
23290,89773
23291,89775
23292,89776
23293,89777
23294,89778
23295,89779
23296,89780
23297,89781
23298,89782
23299,89783
23300,89784
23301,89785
23302,89786
23303,89787
23304,89788
23305,89789
23306,89790
23307,89792
23308,89793
23309,89794
23310,89795
23311,89796
23312,89797
23313,89798
23314,89799
23315,89800
23316,89801
23317,89802
23318,89803
23319,89805
23320,89806
23321,89808
23322,89809
23323,89810
23324,89811
23325,89812
23326,89813
23327,89814
23328,89815
23329,89816
23330,89817
23331,89818
23332,89819
23333,89820
23334,89821
23335,89822
23336,89823
23337,89824
23338,89825
23339,89826
23340,89827
23341,89828
23342,89829
23343,89830
23344,89831
23345,89832
23346,89833
23347,89834
23348,89835
23349,89836
23350,89837
23351,89838
23352,89839
23353,89840
23354,89841
23355,89842
23356,89843
23357,89844
23358,89845
23359,89846
23360,89847
23361,89849
23362,89850
23363,89851
23364,89852
23365,89853
23366,89854
23367,89855
23368,89856
23369,89857
23370,89858
23371,89859
23372,89860
23373,89861
23374,89862
23375,89863
23376,89864
23377,89865
23378,89866
23379,89867
23380,89868
23381,89870
23382,89871
23383,89872
23384,89873
23385,89874
23386,89875
23387,89876
23388,89877
23389,89878
23390,89879
23391,89881
23392,89882
23393,89883
23394,89884
23395,89885
23396,89886
23397,89887
23398,89888
23399,89889
23400,89890
23401,89891
23402,89892
23403,89893
23404,89894
23405,89896
23406,89897
23407,89898
23408,89899
23409,89900
23410,89901
23411,89903
23412,89904
23413,89905
23414,89906
23415,89907
23416,89908
23417,89909
23418,89910
23419,89911
23420,89912
23421,89913
23422,89914
23423,89915
23424,89916
23425,89917
23426,89918
23427,89919
23428,89920
23429,89921
23430,89922
23431,89924
23432,89925
23433,89926
23434,89927
23435,89928
23436,89929
23437,89930
23438,89931
23439,89932
23440,89933
23441,89934
23442,89935
23443,89936
23444,89937
23445,89938
23446,89939
23447,89940
23448,89941
23449,89942
23450,89943
23451,89945
23452,89946
23453,89947
23454,89948
23455,89949
23456,89950
23457,89951
23458,89952
23459,89953
23460,89954
23461,89956
23462,89957
23463,89958
23464,89960
23465,89961
23466,89962
23467,89963
23468,89964
23469,89965
23470,89966
23471,89967
23472,89968
23473,89969
23474,89970
23475,89971
23476,89973
23477,89974
23478,89975
23479,89976
23480,89977
23481,89978
23482,89979
23483,89980
23484,89981
23485,89982
23486,89983
23487,89984
23488,89986
23489,89987
23490,89989
23491,89990
23492,89991
23493,90006
23494,90007
23495,90008
23496,90009
23497,90010
23498,90011
23499,90012
23500,90013
23501,90014
23502,90015
23503,90016
23504,90017
23505,90018
23506,90020
23507,90021
23508,90022
23509,90023
23510,90024
23511,90025
23512,90026
23513,90027
23514,90028
23515,90029
23516,90030
23517,90031
23518,90032
23519,90033
23520,90034
23521,90036
23522,90037
23523,90038
23524,90039
23525,90040
23526,90041
23527,90042
23528,90043
23529,90044
23530,90045
23531,90046
23532,90047
23533,90048
23534,90049
23535,90050
23536,90051
23537,90052
23538,90053
23539,90054
23540,90055
23541,90056
23542,90057
23543,90058
23544,90060
23545,90061
23546,90062
23547,90063
23548,90064
23549,90065
23550,90066
23551,90067
23552,90068
23553,90069
23554,90070
23555,90071
23556,90072
23557,90073
23558,90074
23559,90075
23560,90076
23561,90077
23562,90078
23563,90079
23564,90080
23565,90081
23566,90082
23567,90083
23568,90084
23569,90085
23570,90086
23571,90087
23572,90088
23573,90090
23574,90091
23575,90092
23576,90093
23577,90094
23578,90095
23579,90096
23580,90097
23581,90098
23582,90099
23583,90100
23584,90101
23585,90102
23586,90103
23587,90105
23588,90107
23589,90108
23590,90109
23591,90110
23592,90113
23593,90114
23594,90115
23595,90116
23596,90117
23597,90118
23598,90119
23599,90120
23600,90121
23601,90122
23602,90124
23603,90125
23604,90126
23605,90127
23606,90128
23607,90129
23608,90132
23609,90133
23610,90134
23611,90135
23612,90136
23613,90137
23614,90157
23615,90158
23616,90159
23617,90160
23618,90161
23619,90162
23620,90163
23621,90164
23622,90165
23623,90166
23624,90167
23625,90168
23626,90169
23627,90170
23628,90171
23629,90172
23630,90173
23631,90174
23632,90175
23633,90176
23634,90177
23635,90178
23636,90179
23637,90180
23638,90182
23639,90183
23640,90184
23641,90187
23642,90188
23643,90189
23644,90190
23645,90191
23646,90192
23647,90193
23648,90194
23649,90196
23650,90197
23651,90198
23652,90199
23653,90200
23654,90201
23655,90202
23656,90203
23657,90204
23658,90205
23659,90206
23660,90207
23661,90208
23662,90209
23663,90210
23664,90211
23665,90212
23666,90213
23667,90214
23668,90215
23669,90216
23670,90217
23671,90218
23672,90219
23673,90220
23674,90221
23675,90222
23676,90223
23677,90224
23678,90225
23679,90226
23680,90227
23681,90228
23682,90229
23683,90230
23684,90231
23685,90232
23686,90233
23687,90234
23688,90236
23689,90237
23690,90238
23691,90239
23692,90240
23693,90241
23694,90242
23695,90243
23696,90244
23697,90245
23698,90246
23699,90247
23700,90248
23701,90249
23702,90250
23703,90251
23704,90252
23705,90253
23706,90254
23707,90255
23708,90262
23709,90266
23710,90267
23711,90268
23712,90269
23713,90270
23714,90271
23715,90272
23716,90273
23717,90274
23718,90275
23719,90276
23720,90277
23721,90278
23722,90279
23723,90280
23724,90281
23725,90282
23726,90283
23727,90284
23728,90285
23729,90286
23730,90287
23731,90288
23732,90289
23733,90290
23734,90291
23735,90292
23736,90293
23737,90294
23738,90295
23739,90296
23740,90297
23741,90298
23742,90299
23743,90300
23744,90301
23745,90302
23746,90303
23747,90304
23748,90305
23749,90306
23750,90307
23751,90308
23752,90309
23753,90310
23754,90311
23755,90312
23756,90313
23757,90314
23758,90315
23759,90316
23760,90317
23761,90318
23762,90319
23763,90320
23764,90321
23765,90322
23766,90323
23767,90324
23768,90325
23769,90327
23770,90328
23771,90329
23772,90331
23773,90333
23774,90335
23775,90336
23776,90337
23777,90338
23778,90339
23779,90340
23780,90341
23781,90342
23782,90343
23783,90344
23784,90346
23785,90351
23786,90352
23787,90353
23788,90354
23789,90355
23790,90356
23791,90357
23792,90358
23793,90359
23794,90360
23795,90361
23796,90362
23797,90363
23798,90365
23799,90366
23800,90368
23801,90369
23802,90370
23803,90371
23804,90372
23805,90373
23806,90374
23807,90375
23808,90376
23809,90377
23810,90378
23811,90379
23812,90380
23813,90381
23814,90382
23815,90384
23816,90385
23817,90386
23818,90387
23819,90388
23820,90389
23821,90390
23822,90391
23823,90392
23824,90393
23825,90394
23826,90395
23827,90396
23828,90397
23829,90398
23830,90399
23831,90400
23832,90401
23833,90402
23834,90403
23835,90404
23836,90405
23837,90406
23838,90407
23839,90408
23840,90409
23841,90410
23842,90411
23843,90412
23844,90413
23845,90414
23846,90415
23847,90416
23848,90417
23849,90418
23850,90419
23851,90420
23852,90421
23853,90422
23854,90423
23855,90424
23856,90425
23857,90426
23858,90427
23859,90428
23860,90429
23861,90430
23862,90431
23863,90432
23864,90433
23865,90434
23866,90435
23867,90436
23868,90437
23869,90438
23870,90439
23871,90440
23872,90441
23873,90442
23874,90443
23875,90444
23876,90445
23877,90446
23878,90447
23879,90449
23880,90450
23881,90451
23882,90452
23883,90453
23884,90454
23885,90455
23886,90456
23887,90458
23888,90459
23889,90460
23890,90461
23891,90462
23892,90463
23893,90464
23894,90465
23895,90466
23896,90467
23897,90468
23898,90469
23899,90470
23900,90471
23901,90472
23902,90474
23903,90475
23904,90476
23905,90477
23906,90478
23907,90479
23908,90480
23909,90481
23910,90482
23911,90483
23912,90484
23913,90485
23914,90486
23915,90487
23916,90488
23917,90489
23918,90490
23919,90491
23920,90492
23921,90493
23922,90494
23923,90495
23924,90496
23925,90497
23926,90498
23927,90499
23928,90500
23929,90501
23930,90502
23931,90503
23932,90504
23933,90505
23934,90506
23935,90507
23936,90508
23937,90509
23938,90510
23939,90513
23940,90514
23941,90515
23942,90516
23943,90517
23944,90518
23945,90519
23946,90520
23947,90521
23948,90522
23949,90523
23950,90524
23951,90527
23952,90528
23953,90529
23954,90530
23955,90531
23956,90532
23957,90533
23958,90534
23959,90535
23960,90536
23961,90537
23962,90538
23963,90539
23964,90540
23965,90541
23966,90542
23967,90543
23968,90544
23969,90545
23970,90546
23971,90547
23972,90548
23973,90549
23974,90550
23975,90551
23976,90552
23977,90553
23978,90554
23979,90555
23980,90556
23981,90557
23982,90558
23983,90559
23984,90560
23985,90561
23986,90562
23987,90563
23988,90564
23989,90565
23990,90566
23991,90567
23992,90568
23993,90569
23994,90580
23995,90588
23996,90589
23997,90590
23998,90591
23999,90592
24000,90593
24001,90594
24002,90595
24003,90596
24004,90597
24005,90598
24006,90599
24007,90600
24008,90601
24009,90602
24010,90603
24011,90604
24012,90605
24013,90606
24014,90607
24015,90608
24016,90609
24017,90610
24018,90611
24019,90612
24020,90613
24021,90614
24022,90615
24023,90616
24024,90617
24025,90625
24026,90626
24027,90627
24028,90628
24029,90629
24030,90630
24031,90631
24032,90632
24033,90634
24034,90635
24035,90636
24036,90637
24037,90638
24038,90639
24039,90640
24040,90641
24041,90642
24042,90643
24043,90644
24044,90645
24045,90646
24046,90647
24047,90648
24048,90649
24049,90650
24050,90651
24051,90652
24052,90653
24053,90654
24054,90655
24055,90656
24056,90657
24057,90658
24058,90659
24059,90660
24060,90661
24061,90662
24062,90663
24063,90664
24064,90665
24065,90666
24066,90667
24067,90668
24068,90669
24069,90670
24070,90671
24071,90672
24072,90673
24073,90674
24074,90675
24075,90676
24076,90677
24077,90678
24078,90679
24079,90680
24080,90681
24081,90682
24082,90683
24083,90684
24084,90685
24085,90686
24086,90687
24087,90688
24088,90689
24089,90690
24090,90691
24091,90692
24092,90693
24093,90695
24094,90696
24095,90697
24096,90698
24097,90699
24098,90700
24099,90701
24100,90702
24101,90703
24102,90704
24103,90705
24104,90706
24105,90708
24106,90709
24107,90710
24108,90711
24109,90712
24110,90713
24111,90714
24112,90715
24113,90716
24114,90717
24115,90718
24116,90719
24117,90720
24118,90721
24119,90722
24120,90723
24121,90724
24122,90725
24123,90727
24124,90729
24125,90730
24126,90731
24127,90732
24128,90733
24129,90734
24130,90735
24131,90736
24132,90737
24133,90738
24134,90739
24135,90740
24136,90741
24137,90742
24138,90743
24139,90744
24140,90745
24141,90746
24142,90747
24143,90748
24144,90749
24145,90750
24146,90751
24147,90752
24148,90753
24149,90754
24150,90755
24151,90756
24152,90757
24153,90758
24154,90759
24155,90760
24156,90761
24157,90762
24158,90763
24159,90764
24160,90772
24161,90774
24162,90775
24163,90776
24164,90777
24165,90778
24166,90779
24167,90780
24168,90781
24169,90782
24170,90783
24171,90784
24172,90785
24173,90786
24174,90787
24175,90788
24176,90789
24177,90790
24178,90791
24179,90792
24180,90793
24181,90794
24182,90795
24183,90796
24184,90797
24185,90798
24186,90799
24187,90800
24188,90801
24189,90802
24190,90803
24191,90804
24192,90805
24193,90806
24194,90807
24195,90808
24196,90809
24197,90810
24198,90811
24199,90812
24200,90813
24201,90814
24202,90816
24203,90817
24204,90818
24205,90819
24206,90820
24207,90821
24208,90822
24209,90823
24210,90824
24211,90825
24212,90826
24213,90827
24214,90828
24215,90829
24216,90830
24217,90831
24218,90832
24219,90833
24220,90836
24221,90838
24222,90839
24223,90840
24224,90841
24225,90842
24226,90843
24227,90844
24228,90846
24229,90847
24230,90849
24231,90850
24232,90851
24233,90852
24234,90853
24235,90854
24236,90855
24237,90856
24238,90857
24239,90858
24240,90859
24241,90860
24242,90861
24243,90862
24244,90863
24245,90864
24246,90865
24247,90866
24248,90867
24249,90868
24250,90869
24251,90870
24252,90871
24253,90872
24254,90873
24255,90874
24256,90875
24257,90876
24258,90877
24259,90879
24260,90880
24261,90881
24262,90882
24263,90883
24264,90885
24265,90886
24266,90887
24267,90888
24268,90889
24269,90893
24270,90894
24271,90895
24272,90896
24273,90897
24274,90898
24275,90899
24276,90900
24277,90901
24278,90902
24279,90903
24280,90904
24281,90905
24282,90906
24283,90907
24284,90908
24285,90909
24286,90910
24287,90911
24288,90912
24289,90913
24290,90914
24291,90915
24292,90916
24293,90917
24294,90918
24295,90919
24296,90920
24297,90921
24298,90922
24299,90923
24300,90924
24301,90925
24302,90926
24303,90927
24304,90932
24305,90937
24306,90938
24307,90939
24308,90940
24309,90941
24310,90942
24311,90943
24312,90944
24313,90945
24314,90946
24315,90947
24316,90948
24317,90949
24318,90950
24319,90951
24320,90952
24321,90953
24322,90954
24323,90955
24324,90956
24325,90957
24326,90958
24327,90960
24328,90961
24329,90962
24330,90963
24331,90964
24332,90965
24333,90966
24334,90967
24335,90968
24336,90969
24337,90970
24338,90971
24339,90972
24340,90973
24341,90974
24342,90976
24343,90977
24344,90978
24345,90979
24346,90980
24347,90981
24348,90982
24349,90983
24350,90984
24351,90985
24352,90986
24353,90987
24354,90988
24355,90989
24356,90990
24357,90991
24358,90992
24359,90993
24360,90994
24361,90995
24362,90996
24363,90997
24364,90998
24365,90999
24366,91000
24367,91003
24368,91012
24369,91013
